,Sentences,Categories,Perplexities (ckpt 0),Perplexities (ckpt 100),Perplexities (ckpt 200),Perplexities (ckpt 300),Perplexities (ckpt 400),Perplexities (ckpt 500),Perplexities (ckpt 600),Perplexities (ckpt 700),Perplexities (ckpt 800),Perplexities (ckpt 900),Perplexities (ckpt 1000),Perplexities (ckpt 1100),Perplexities (ckpt 1200)
3708,Тем временем на Земле к следующему путешествию на Красную планету уже будут готовиться новые колонизаторы.,ru_multilingual_blimp_correct_affected.test,35986.703125,7918.0712890625,1726.6492919921875,1018.670654296875,1076.968505859375,1156.5137939453125,913.2010498046875,984.427490234375,1092.9058837890625,1083.49951171875,1228.6875,1203.372802734375,1255.1055908203125
3709,"Легкое может нормально развиться только одно, второму будет мешать центральное тело.",ru_multilingual_blimp_correct_affected.test,30907.33984375,10898.30859375,12246.01953125,2445.246826171875,2305.592529296875,1501.517333984375,1424.0123291015625,1486.67578125,1598.054931640625,1535.137451171875,1385.2672119140625,1669.8153076171875,1618.848876953125
3710,В. Познер: Как будет формироваться у вас рынок земли?,ru_multilingual_blimp_correct_affected.test,41576.80859375,7869.35791015625,5440.1220703125,5644.658203125,5414.89892578125,4874.89404296875,4080.875732421875,4215.7001953125,4528.73388671875,5808.13134765625,5190.59033203125,6441.46728515625,6334.197265625
3711,"Неизбежно будут появляться стали нового состава, и это произойдет не только из-за истощения или резкого удорожания некоторых используемых в настоящее время легирующих элементов.",ru_multilingual_blimp_correct_affected.test,36686.22265625,4165.798828125,1893.721923828125,1274.6158447265625,1100.7862548828125,852.8976440429688,811.1546020507812,894.6575927734375,863.9168090820312,894.1053466796875,908.3555908203125,861.1148071289062,902.041259765625
3712,"Другой разговор, если собирать и хранить образцы пуповинной крови для донорского использования будет государственный банк.",ru_multilingual_blimp_correct_affected.test,28713.30078125,8225.384765625,2954.701171875,1801.160888671875,1453.4437255859375,1326.6060791015625,1489.4892578125,1257.4952392578125,1275.0274658203125,1463.2935791015625,1469.757080078125,1491.1322021484375,1596.8848876953125
3713,Половину из этого листа будут занимать надоевшие всем суши.,ru_multilingual_blimp_correct_affected.test,28459.111328125,7205.38232421875,4261.6728515625,3883.599853515625,2200.591064453125,2730.729248046875,1617.0343017578125,1155.501220703125,884.7174072265625,1013.9669799804688,929.8350219726562,878.6922607421875,908.500732421875
3714,"Ориентировочно, встреча пройдет 22 июня, когда в Акабе будет проходить всемирный экономический форум.",ru_multilingual_blimp_correct_affected.test,36131.65234375,27066.44140625,10147.4091796875,6077.66357421875,4481.08447265625,2613.552001953125,3770.1748046875,2817.41162109375,2500.30078125,2610.978271484375,3285.245361328125,2681.677978515625,3008.76513671875
3715,"Как только давление достигает 2 атмосфер, вентилятор можно убирать, дальше тягу будет обеспечивать пар, стравливаемый из котла.",ru_multilingual_blimp_correct_affected.test,37346.203125,14628.9736328125,8180.20849609375,5175.97802734375,5288.06103515625,4149.9736328125,4036.68359375,4437.71923828125,4992.23681640625,6497.05517578125,7494.98583984375,7588.1806640625,7876.66357421875
3716,"Сколько средств освободится при снижении налогов, куда они пойдут, как их будет использовать бизнес: вкладывать в инвестиции, направлять в уставный капитал либо капитализировать?",ru_multilingual_blimp_correct_affected.test,34580.09765625,13957.3330078125,5858.93505859375,5298.22265625,5270.47509765625,2724.458984375,2434.539794921875,2138.914306640625,2138.75341796875,2117.34130859375,1924.8751220703125,1982.779052734375,2120.021484375
3717,"Это не очень честно выглядит, поэтому я предложил настоящие, конкурентные и честные праймериз, в которых будут участвовать как минимум 20 тысяч человек, с настоящими дебатами на больших площадках и с непредсказуемым результатом.",ru_multilingual_blimp_correct_affected.test,30458.0390625,4867.8564453125,2377.2626953125,1356.5537109375,1181.37451171875,801.3966674804688,731.1351318359375,564.7937622070312,551.93212890625,670.9989624023438,612.9111328125,613.9437255859375,628.7421875
3718,"Если будут расти зарплаты в бюджетном секторе, они неизменно немного вырастут и в частном.",ru_multilingual_blimp_correct_affected.test,34369.08984375,4279.14453125,2549.966064453125,2020.58837890625,1598.046630859375,1140.447021484375,1175.9564208984375,1070.042236328125,956.614013671875,977.6962890625,1125.484619140625,1224.553466796875,1207.338623046875
3719,"Человека и на Марсе, наверное, будут одолевать страсти - гордыня, эгоизм.",ru_multilingual_blimp_correct_affected.test,31580.685546875,12788.4033203125,7644.32666015625,3687.579833984375,2209.497802734375,1233.9923095703125,1094.8692626953125,834.3150634765625,714.05908203125,830.5878295898438,866.8275756835938,917.4254760742188,893.502685546875
3720,Сколько будут стоить серёжки розовое золото в них.,ru_multilingual_blimp_correct_affected.test,36963.5234375,10912.7861328125,4061.26953125,1690.8565673828125,1291.3753662109375,978.8438110351562,972.1090087890625,1071.1229248046875,1008.0513305664062,1282.757568359375,1609.159423828125,1364.852294921875,1562.258056640625
3721,"Вместе с повышением надежности прогнозов погоды, будет расти и оперативность доставки метеоинформации заинтересованным прогностическим органам.",ru_multilingual_blimp_correct_affected.test,42298.37890625,9679.8818359375,3098.23095703125,1868.005615234375,1474.629638671875,1403.1737060546875,1038.45361328125,693.58935546875,731.5860595703125,817.5286865234375,742.4526977539062,720.7031860351562,706.0443725585938
3722,"И от того, каким к этому времени будет выглядеть симбиоз.",ru_multilingual_blimp_correct_affected.test,41286.43359375,2494.419189453125,2584.613525390625,1157.262939453125,702.4652099609375,557.7078857421875,579.33349609375,440.5977783203125,471.7232666015625,497.2830505371094,514.00390625,566.8196411132812,563.4742431640625
3723,"По словам организаторов, преподавать по этой программе будут ведущие западные профессора; кроме того, слушателям обещают индивидуальный коучинг.",ru_multilingual_blimp_correct_affected.test,32755.986328125,18552.408203125,4731.673828125,3278.07861328125,2625.928955078125,1910.78466796875,1518.7349853515625,1481.514892578125,1421.281982421875,1770.6663818359375,1544.7266845703125,1616.90625,1670.365478515625
3724,"Таким образом, футуролог не обязан точно предсказывать, как будет происходить производство неинформационных благ.",ru_multilingual_blimp_correct_affected.test,32535.283203125,15533.7919921875,7311.888671875,2907.38671875,2714.07666015625,1744.7255859375,1593.69775390625,1738.464111328125,1658.7100830078125,1798.7388916015625,1630.1854248046875,1581.0986328125,1609.049560546875
3725,Все также будут обрушиваться на землю водопады.,ru_multilingual_blimp_correct_affected.test,31890.96484375,5032.39404296875,1806.10009765625,1575.8878173828125,1250.1796875,1447.537841796875,1244.9268798828125,1143.041015625,734.4031982421875,1421.431640625,1655.28564453125,1937.240478515625,1841.68896484375
3726,"Маршруты по которым будет идти игрок будет содержать продвижение романтических, а также сексуальных отношений с одной из трёх девушек (Айша, Алма и Фан).",ru_multilingual_blimp_correct_affected.test,33860.5859375,6981.98486328125,2554.609130859375,1613.9337158203125,1413.5965576171875,1271.23876953125,1247.7401123046875,1103.6905517578125,1001.1450805664062,1302.3226318359375,1129.9117431640625,1116.908203125,1173.19921875
3727,"Да, будет уходить больше времени на совещания, да, будет больше споров, да, будут приниматься неверные решения , много всяких ""да"".",ru_multilingual_blimp_correct_affected.test,44586.4765625,8165.2509765625,5274.6435546875,5218.96728515625,4158.677734375,2136.76123046875,1513.896484375,1356.58349609375,1220.0108642578125,1439.3514404296875,1169.5562744140625,1198.2275390625,1259.0450439453125
3728,"Вдобавок, если будет продолжаться жесткая линия российского руководства, число специалистов с Запада будет снижаться из-за сокращения экономических контактов.",ru_multilingual_blimp_correct_affected.test,38412.7109375,10024.5986328125,2756.003662109375,1174.3526611328125,1188.9686279296875,887.9891357421875,891.5181884765625,970.3713989257812,942.6038818359375,1226.447998046875,1115.284912109375,1051.57568359375,1083.2349853515625
3729,"А по утрам к нам будет приходить девушка, дальняя родственница соседей.",ru_multilingual_blimp_correct_affected.test,47903.51171875,11920.2275390625,2717.277587890625,2765.20751953125,2231.179443359375,2100.865966796875,2068.90771484375,1860.418701171875,1689.8724365234375,2272.7490234375,1756.4822998046875,1909.37548828125,1937.299560546875
3730,"Для них, по большому счету, все эти проповеди и произносятся, ведь не будут же проповедники разговаривать друг с другом.",ru_multilingual_blimp_correct_affected.test,34304.25390625,5652.140625,2806.094482421875,2160.00439453125,1613.44287109375,936.2175903320312,710.5748901367188,740.6730346679688,655.4746704101562,766.0440063476562,692.7346801757812,767.4230346679688,784.8084106445312
3731,"Вопрос, как будут развиваться взаимоотношения ""я"" с телом.",ru_multilingual_blimp_correct_affected.test,34578.91015625,9438.546875,5147.63818359375,4283.83203125,4903.939453125,5118.81884765625,4966.37548828125,5248.60595703125,6064.3876953125,6544.5966796875,7164.65380859375,7374.9453125,8343.759765625
3732,Такая постановка вопроса несколько охладила энтузиазм региональных руководителей.,ru_multilingual_blimp_correct_affected.test,34774.48828125,16396.755859375,8393.9052734375,3207.37109375,3405.78662109375,1686.392578125,1273.0845947265625,1415.396728515625,1069.97900390625,1330.21728515625,1228.1041259765625,1295.0599365234375,1368.3594970703125
3733,"Согласно первому варианту этого законопроекта, Российская академия наук (РАН) подлежала фактической ликвидации (упразднению).",ru_multilingual_blimp_correct_affected.test,26443.759765625,25427.22265625,12032.2607421875,7458.6845703125,3913.316650390625,2120.724365234375,1550.8095703125,1333.4027099609375,1335.359375,1659.932373046875,1521.7281494140625,1598.3065185546875,1756.053466796875
3734,"И география, по правде сказать, мне очень пригодилась.",ru_multilingual_blimp_correct_affected.test,33913.45703125,8368.86328125,4784.0029296875,2893.57421875,2907.32568359375,1302.74609375,1291.7757568359375,861.4581298828125,1011.304443359375,1235.490234375,1191.0726318359375,1079.5780029296875,1257.317138671875
3735,"Но, едва налаживаясь, скороговорка - что-то вроде ""не пито - не едено, не пито - не едено"" - угасала и таяла в воде.",ru_multilingual_blimp_correct_affected.test,35598.19140625,6058.08740234375,4330.07275390625,3121.304443359375,2296.519775390625,1736.0550537109375,1811.508056640625,2382.551025390625,2504.634765625,2577.8525390625,2909.054931640625,2994.240966796875,3131.805908203125
3736,"Атака израильской авиации последовала после серии терактов, проведенных вооруженными палестинцами, в результате которых за последние 24 часа погибли 20 израильтян.",ru_multilingual_blimp_correct_affected.test,35848.1484375,11228.998046875,2796.586669921875,1365.4415283203125,1090.240966796875,777.178955078125,559.7842407226562,409.4224853515625,385.3592224121094,439.5158996582031,404.85174560546875,396.758544921875,421.0290222167969
3737,"Вековые деревья повырубили, и теперь тут строго по линейке стоят елочки да липы с указанием на табличках, делегация какого города или района данное дерево посадила.",ru_multilingual_blimp_correct_affected.test,31099.28515625,9943.9970703125,7789.67236328125,4951.76220703125,4633.50830078125,4165.5048828125,3762.61376953125,3530.265869140625,3535.251953125,4044.652587890625,4383.13720703125,4658.61767578125,4789.27099609375
3738,"Крэк остался наедине с Чарли: только спина человека, хотевшего его убить, еще маячила некоторое время на длинной улице.",ru_multilingual_blimp_correct_affected.test,38018.9609375,9205.2138671875,3987.372802734375,4667.8857421875,3350.9580078125,2166.184814453125,1958.235595703125,2344.521484375,2635.102783203125,2918.14404296875,2901.27392578125,3294.5634765625,3324.354248046875
3739,"Мамина сотрудница, зная мою любовь к чтению, отдавала маме для меня те тома из Библиотеки Всемирной Литературы, которые ей самой не нравились.",ru_multilingual_blimp_correct_affected.test,31770.9375,11388.8076171875,5335.89794921875,3451.537109375,2552.244384765625,1537.9920654296875,1151.464599609375,980.7499389648438,833.184814453125,990.50341796875,1018.3389892578125,984.9609375,932.4288940429688
3740,"Собака была страшно худа и судорожно икала; шерсть на ней, несмотря на зимнюю пору, облезла местами до голой кожи.",ru_multilingual_blimp_correct_affected.test,32731.78515625,6662.26953125,3492.33935546875,2460.1689453125,2336.0849609375,1878.602294921875,1759.647705078125,1454.404052734375,1293.7420654296875,1564.3402099609375,1620.6214599609375,1539.722412109375,1641.5107421875
3741,"За последний год нагрузка и на фонд, и на сотрудников агентства серьезно возросла.",ru_multilingual_blimp_correct_affected.test,40178.8203125,7149.3916015625,4669.9560546875,2467.645751953125,2202.5498046875,1393.3731689453125,1545.80908203125,1357.255126953125,975.5819702148438,1114.4620361328125,862.3092651367188,887.2179565429688,847.822265625
3742,"Но объективная тенденция была такова, что социальная база социалистической революции все больше расширялась.",ru_multilingual_blimp_correct_affected.test,32278.427734375,17545.41015625,4162.197265625,2031.704833984375,1655.1158447265625,1067.23046875,1120.591796875,948.2815551757812,1029.956787109375,1263.4183349609375,1119.691162109375,1232.2025146484375,1305.7786865234375
3743,"Куплет: Белая береза (под моим окном) / Так уже замерзла вся покрылась льдом Выхожу во двор, а там в платьице одном Та, что мы впустили ночью в милый дом.",ru_multilingual_blimp_correct_affected.test,37355.67578125,9729.3681640625,9456.6845703125,6657.82958984375,4531.13134765625,3972.448486328125,2674.86328125,2354.461181640625,2055.498046875,2722.051513671875,2608.490966796875,2487.182373046875,2755.830078125
3744,"Теория габитуса, изначально предполагающего единство социальных и ментальных структур, обозначила собой разрыв с традиционной философской дихотомией объекта и субъекта, без которой невозможна никакая метафизика.",ru_multilingual_blimp_correct_affected.test,30894.875,12538.8291015625,3583.425537109375,2099.480224609375,2142.167236328125,1249.5556640625,1078.1112060546875,816.8619384765625,799.5637817382812,961.5906982421875,851.7161865234375,806.8864135742188,838.7083740234375
3745,Поля этой зимой уже стопила большую часть мебели из всей квартиры.,ru_multilingual_blimp_correct_affected.test,32263.0390625,6782.46484375,2895.23583984375,1912.57666015625,1495.82177734375,1701.4996337890625,2131.78173828125,1750.579833984375,1651.739990234375,2674.354248046875,2661.7099609375,3522.72216796875,3664.4423828125
3746,"Самодержавная легитимность, основанная на идеях божественного происхождения царской власти и безусловного подчинения подданных, исчерпала себя еще в начале XX века.",ru_multilingual_blimp_correct_affected.test,35271.2109375,10315.37890625,3499.397216796875,1806.5384521484375,1532.1763916015625,938.6626586914062,795.8543701171875,895.932373046875,828.847412109375,835.4464721679688,863.7598876953125,775.390380859375,787.7421875
3747,"А 25 октября паника на Нью-Йоркской бирже (""черная пятница"") положила начало катастрофическому падению экономических показателей во всем мире.",ru_multilingual_blimp_correct_affected.test,27766.73828125,12240.4619140625,4625.77294921875,3491.073974609375,2515.819091796875,1756.9932861328125,1668.9468994140625,1453.4825439453125,1422.751953125,1689.198974609375,1584.3431396484375,1557.023193359375,1579.6087646484375
3748,"С другой стороны, даже более приземленная затея с семиступенчатыми автоматическими трансмиссиями КАТЕ для автомобилей ВАЗ, анонсированная четыре года назад (АР № 17, 2006), застряла на стадии испытаний прототипов.",ru_multilingual_blimp_correct_affected.test,35656.4609375,11500.7138671875,3177.271240234375,2133.197265625,1641.7110595703125,1026.8370361328125,869.02978515625,800.2396240234375,858.9515380859375,960.6846313476562,983.6204833984375,898.5708618164062,960.8546142578125
3749,"Мысль о том, что где-то в этом мире люди избавляются друг от друга и даже иногда от собственных детей, завладела Петровичем этой зимой.",ru_multilingual_blimp_correct_affected.test,33815.0859375,1904.4781494140625,1093.0767822265625,671.2344970703125,489.0239562988281,390.2484130859375,292.4095458984375,197.8258056640625,199.79525756835938,225.69235229492188,198.30020141601562,207.444580078125,215.816650390625
3750,"Впрочем, армией дело не ограничивалось: так, дрезденская фирма Георга Хайде предлагала на зарубежные рынки фигуры короля Великобритании с парадным конвоем, Робинзона Крузо, персонажей библейской сцены рождения Христа и даже целую антарктическую экспедицию!",ru_multilingual_blimp_correct_affected.test,35748.19140625,18006.62890625,5570.44287109375,2823.89599609375,2408.1357421875,1821.5628662109375,1527.2608642578125,1523.5106201171875,1593.23046875,1874.993896484375,1949.4927978515625,1839.2115478515625,1907.1353759765625
3751,"Нищая, весенняя прелесть домиков, бумажных крестов, грачиных гнезд трогала надеждой, обещанием жить.",ru_multilingual_blimp_correct_affected.test,36717.8671875,21184.46484375,12963.345703125,13543.0263671875,11503.796875,5795.86376953125,5282.46142578125,5131.46826171875,5161.1015625,6429.96533203125,5828.9287109375,6668.81640625,6586.4853515625
3752,Артистка Валентина Владимирова отрабатывала свой трудодень истово - от звонка до звонка.,ru_multilingual_blimp_correct_affected.test,36772.8828125,10164.369140625,5021.66015625,2527.66455078125,1697.888916015625,1728.77734375,1970.0703125,1987.3895263671875,1737.3709716796875,1793.44091796875,2598.202392578125,2651.274658203125,2579.035400390625
3753,"Моя школьная подружка Наташа, отличница, талантливая и усидчивая девочка, собиралась поступать на биофак.",ru_multilingual_blimp_correct_affected.test,31968.09765625,12512.64453125,5180.30908203125,4501.81591796875,4106.79541015625,2408.884765625,2172.190185546875,2375.167724609375,2207.509521484375,2748.49169921875,2610.252685546875,2513.948486328125,2696.73876953125
3754,"Попытка дозировать гласность сорвалась, и лавина новой, непривычной, критической информации захлестнула умы граждан.",ru_multilingual_blimp_correct_affected.test,33992.7890625,20235.013671875,12332.0185546875,6500.060546875,6149.13525390625,4023.297607421875,3187.97021484375,3345.641357421875,4159.53466796875,4218.64404296875,4968.64501953125,5271.33447265625,5565.1328125
3755,"Одна нога в худом валенке у него застыла, и он бежал и топал, топал и плакал.",ru_multilingual_blimp_correct_affected.test,37743.8203125,4387.126953125,2652.567138671875,1405.1944580078125,1558.0867919921875,1504.14013671875,1336.1727294921875,1462.00390625,1583.1724853515625,2052.94140625,2309.302734375,2478.1640625,2661.94970703125
3756,"Приветствую Вас и сообщаю с сожалением, что моя лекция ""Либерализм и национальный вопрос"" ""пропала"" где-то в недрах нашей колонии.",ru_multilingual_blimp_correct_affected.test,29012.365234375,5256.234375,2602.614013671875,1892.807373046875,1564.4639892578125,1278.0733642578125,1010.009033203125,1074.408447265625,1158.830078125,1269.5274658203125,1066.102294921875,1048.5089111328125,1102.6910400390625
3757,"За этот год воля к смерти, очень сильная вначале, успела во мне погаснуть.",ru_multilingual_blimp_correct_affected.test,39976.05859375,7263.197265625,4070.55615234375,5849.0537109375,5381.611328125,3926.4306640625,4670.29931640625,4148.59619140625,4618.21826171875,4057.552978515625,5155.8134765625,5013.525390625,4987.51123046875
3758,"Ему вставили еще железную пластину в деформированную левую руку, и рука заработала.",ru_multilingual_blimp_correct_affected.test,29453.537109375,13606.17578125,3276.572021484375,1682.9937744140625,1472.8033447265625,1352.753662109375,1297.30419921875,1064.84130859375,1156.322509765625,1394.694091796875,1484.9613037109375,1579.9244384765625,1623.7735595703125
3759,"Крышка, покрывавшая сковороду, с грохотом полетела на пол.",ru_multilingual_blimp_correct_affected.test,37929.078125,10535.447265625,4656.5791015625,2694.441650390625,1532.9429931640625,936.314453125,734.4711303710938,692.4215698242188,802.3070068359375,875.2044067382812,1100.5006103515625,1111.5001220703125,1110.82470703125
3760,"Койка под ним почти не скрипела, но соседи нарушителя режима знали, что декан не спит.",ru_multilingual_blimp_correct_affected.test,34675.5703125,8373.7568359375,6035.31494140625,4899.9423828125,3894.444580078125,3240.79931640625,3070.4638671875,3358.40283203125,3090.378662109375,3826.6220703125,3506.867431640625,4162.4990234375,4167.9287109375
3761,Судьба Восточной Армении со второй половины XIX века находилась в русле единых судеб народов Российской империи.,ru_multilingual_blimp_correct_affected.test,41108.88671875,21952.81640625,8913.9873046875,3963.627685546875,2446.321044921875,1889.6275634765625,1383.2811279296875,1109.54345703125,1142.5750732421875,1383.5687255859375,1258.407470703125,1283.431884765625,1302.71630859375
3762,"Монахов отвернулся в иллюминатор, расплывчатая улыбка блуждала по его лицу.",ru_multilingual_blimp_correct_affected.test,36143.40234375,12914.0,3805.419921875,1839.803466796875,1198.279541015625,754.357177734375,870.7802124023438,651.86962890625,815.0748901367188,1022.5845336914062,874.93603515625,859.926513671875,893.7843627929688
3763,"Но в Загорском детском доме ""педагогика доступности"" и не ночевала.",ru_multilingual_blimp_correct_affected.test,37651.25,5052.634765625,1847.5662841796875,1204.6387939453125,1138.773681640625,1374.31201171875,1341.92431640625,1438.7276611328125,1336.6258544921875,1311.9180908203125,1429.0494384765625,1493.82373046875,1522.2774658203125
3764,"Площадь ""однопланок"" в центральных, северных и северо-восточных губерниях составляла миллионы десятин, и часто свыше 75% всех селений губерний не имело отдельного владения землей.",ru_multilingual_blimp_correct_affected.test,37497.3046875,10304.2880859375,5536.2197265625,3612.212646484375,3279.060302734375,2390.472412109375,2171.43310546875,1923.6729736328125,1694.1590576171875,2030.8697509765625,2000.4722900390625,1881.8756103515625,2019.11376953125
3765,"Вместе с тем необходимо отметить, что правящая ныне Демократическая партия Италии в определённой степени впитала идеи прежней Итальянской коммунистической партии (после её распада): партии - лидера еврокоммунизма, партии Энрико Берлингуэра, Джорджо Наполитано, Акилле Оккетто.",ru_multilingual_blimp_correct_affected.test,34240.09375,25681.208984375,9685.6708984375,6762.662109375,6172.99072265625,4007.3447265625,3477.3642578125,3261.790771484375,3370.12646484375,3633.91455078125,3797.179931640625,3965.405029296875,4026.794677734375
3766,"Одни историки рассматривают это как элемент скрытой мобилизации в условиях сложной политической обстановки - благодаря им стрелковые дивизии в приграничных и внутренних округах получили по 1900-6000 человек, а численность около 20 дивизий практически достигла штатного расписания военного времени.",ru_multilingual_blimp_correct_affected.test,34242.0859375,8492.947265625,2973.272216796875,1489.5894775390625,1374.5899658203125,1053.0469970703125,822.5647583007812,723.1124877929688,740.8644409179688,853.5852661132812,834.5621948242188,847.3772583007812,867.1268920898438
3767,"Модель, в которой провода были бы заменены волоконными световодами, никак не получалась.",ru_multilingual_blimp_correct_affected.test,33148.23828125,5044.67138671875,3241.578125,2120.91162109375,2195.77685546875,1206.0296630859375,909.5410766601562,855.0660400390625,754.3924560546875,1040.227294921875,1096.528076171875,1082.2415771484375,1091.3369140625
3768,"бревна дышат, печь белеет, в тихих сотах мед густеет, угол внемлет лунным доскам, а свеча с клюкой из воска побрела углу навстречу, где теплеет сумрак печи, мы сейчас постелем сами под еловыми часами, время -- кислые иголки, за горою плачут волки, и храпит лесная рать.",ru_multilingual_blimp_correct_affected.test,35257.95703125,14377.9765625,8607.7158203125,5766.30712890625,5242.7724609375,4104.046875,2933.90185546875,3686.5107421875,4008.82421875,4827.271484375,5209.2060546875,5388.43603515625,5595.16845703125
3769,"Поэтому сакральная фраза ""вы на своем автомобиле в рай не въедете"" смущала сокровенный пласт подсознания Грегори.",ru_multilingual_blimp_correct_affected.test,33842.28125,6362.876953125,3098.37890625,2548.6484375,1766.960205078125,1722.26904296875,1553.333251953125,1426.989501953125,1618.4266357421875,1731.2967529296875,1928.086669921875,2190.5029296875,2178.868896484375
3770,"А может, тень Иогеля, танцмейстера и светского сводника, жившего когда-то здесь, по левую руку от черного, в голубиных разводах Пушкина, еще витала под липами Тверского бульвара и благословляла знакомства нянек и их воспитанников.",ru_multilingual_blimp_correct_affected.test,33690.578125,8355.43359375,4799.32958984375,4157.53173828125,3337.384521484375,2538.600830078125,2136.237548828125,2288.049560546875,2176.80419921875,2607.58154296875,2648.5087890625,2785.629150390625,2797.806884765625
3771,"Наша школа в национальных республиках давно и уверенно выдвинула русский язык в качестве альтернативного родному, и миллионы учащихся пренебрегают языком предков.",ru_multilingual_blimp_correct_affected.test,38424.10546875,9962.173828125,3237.16357421875,1656.8807373046875,1769.6702880859375,1295.3873291015625,1154.3795166015625,861.5575561523438,882.59375,1003.557861328125,1149.2271728515625,1054.1431884765625,1116.7080078125
3772,"Победа в ноябре 2011 года в скоростном спуске в Лейк Луизе в возрасте 37 лет и 3 месяцев сделала Дидье самым возрастным в истории победителем этапов Кубка мира, как среди мужчин, так и женщин.",ru_multilingual_blimp_correct_affected.test,35736.2265625,4697.37744140625,2091.461669921875,1396.2265625,1611.4122314453125,903.0724487304688,830.4476318359375,596.0886840820312,617.5398559570312,606.5125122070312,624.718505859375,662.4385986328125,678.8592529296875
3773,"Но символическая сила, вложенная в него первобытным воображением, не ускользнула даже от поверхностного внимания горожан.",ru_multilingual_blimp_correct_affected.test,37308.04296875,9283.880859375,2220.218505859375,1543.1298828125,1149.138916015625,913.5786743164062,830.924560546875,692.6744995117188,674.6666870117188,774.9286499023438,815.7591552734375,837.3309326171875,915.7257690429688
3774,"Но кульминация спектакля, на мой взгляд, отразилась вот в какой мизансцене.",ru_multilingual_blimp_correct_affected.test,32575.2109375,8953.5283203125,3384.5849609375,2339.352294921875,2340.530517578125,1763.4813232421875,1791.4359130859375,1162.1669921875,1020.4232788085938,1016.8866577148438,870.6664428710938,815.7743530273438,846.2906494140625
3775,"Вот такая же страшная, душная теснота налезающих друг на друга тел, сплетающихся в борьбе рук, бодающихся голов открылась нам за толстыми прутьями решетки.",ru_multilingual_blimp_correct_affected.test,32682.34765625,10659.208984375,5940.5166015625,3739.2373046875,2665.7109375,2184.035400390625,1659.9229736328125,1611.4390869140625,1692.7200927734375,2142.06103515625,1772.0616455078125,1912.996337890625,1997.1744384765625
3776,"Именно такую партийную политику и проводили все три наших президента, хотя формально они были беспартийными, а при Ельцине партия бюрократии организационно и политически еще даже не оформилась.",ru_multilingual_blimp_correct_affected.test,35752.79296875,8558.146484375,2813.239501953125,2002.4296875,1980.8284912109375,1569.666259765625,1442.617919921875,1334.4593505859375,1319.9693603515625,1666.618408203125,1939.447509765625,1973.215087890625,2057.571044921875
3777,"Концентрация земельной собственности при характерных для того времени представлениях об унизительности наемного труда, его несовместимости со статусом полноправного члена общины, крестьянина-воина подталкивала к различным социальным выплатам и раздачам.",ru_multilingual_blimp_correct_affected.test,31530.12890625,12002.17578125,3648.42626953125,2311.5634765625,1544.679443359375,962.0814819335938,880.1607666015625,791.8109130859375,777.7532348632812,768.7291259765625,714.6882934570312,820.8685302734375,802.7344970703125
3778,"Модернизация петербургского мегаполиса как единого социального и экономического целого, как места жизни четырех с половиной миллионов человек, буксовала, никем не продвигаемая.",ru_multilingual_blimp_correct_affected.test,38505.91015625,20248.794921875,9584.01953125,5750.10205078125,5337.27685546875,4104.22705078125,3163.287841796875,2354.952880859375,2727.486328125,2716.791748046875,2547.25,2689.039306640625,2716.627197265625
3779,"Весть об опыте ""Ковчега"" быстро распространилась по всему миру.",ru_multilingual_blimp_correct_affected.test,25697.76953125,7031.0234375,2038.363525390625,2129.21435546875,1673.6065673828125,1344.1734619140625,1298.65771484375,1187.3863525390625,1064.1468505859375,1131.8206787109375,1138.2862548828125,1071.4503173828125,1169.890869140625
3780,"Третья модификация ""чикагской поленницы"" проработала с 1944 по 1954 год, с капитальным ремонтом в 1950-м: он, как и советский А-1, начал протекать из-за проржавевших труб внутри.",ru_multilingual_blimp_correct_affected.test,32719.552734375,4902.99462890625,2316.89111328125,1490.0242919921875,1364.390380859375,1024.2916259765625,1011.4891357421875,961.8993530273438,889.1233520507812,1016.08203125,1036.155517578125,1080.733154296875,1114.6087646484375
3781,"Одна малышка, которая еще толком не научилась ходить, перебирала зерно со знанием дела, и длилось это часа полтора, все время, пока мы там находились.",ru_multilingual_blimp_correct_affected.test,33442.96875,9179.8349609375,5261.18408203125,3286.085205078125,2160.7294921875,1504.6429443359375,1346.1234130859375,1173.134765625,1048.238525390625,1304.068115234375,1283.35595703125,1419.5941162109375,1435.3631591796875
3782,Эта тихая юдоль науки всегда нравилась Леве.,ru_multilingual_blimp_correct_affected.test,33946.75390625,10301.5771484375,6313.517578125,4862.0380859375,5582.38720703125,7229.76953125,10898.640625,9483.30859375,8638.77734375,11216.4970703125,12107.701171875,13112.951171875,13055.302734375
3783,"Например, одна преподавательница, обращаясь ко мне, с пафосом в голосе воскликнула: ""У меня в войну все погибли, а Вы подписываете"".",ru_multilingual_blimp_correct_affected.test,40561.0390625,10539.7685546875,3062.705078125,2152.0048828125,2104.446533203125,1612.9259033203125,1748.6126708984375,1341.6856689453125,1399.262451171875,1599.2412109375,1735.8629150390625,1867.5799560546875,1883.2725830078125
3784,"Широкая кровать в комнату не помещалась, и администрация не придумала ничего лучше, чем убрать одну прикроватную тумбочку и задвинуть ""шконку"" в угол.",ru_multilingual_blimp_correct_affected.test,34725.83984375,5407.80859375,2943.74072265625,2001.0789794921875,1746.6993408203125,1589.2689208984375,1220.5224609375,1246.6263427734375,1421.439208984375,1358.878662109375,1484.7750244140625,1437.617431640625,1468.4246826171875
